brand,model,approx_price_EUR,primary_camera,secondary_camera,WLAN,bluetooth,sensors,colors,internal_memory,release_year,release_month/quarter,removable/non-removable,battery_type,battery_current,display_resolution,display_size,GPRS,EDGE,dimentions,SIM,CPU,Chipset,GPU,memory_card,RAM,GPS,OS,label
36.0,1604.0,162.02877697841726,16.0,4.0,0.0,8.0,8.0,556.0,7.0,2010.0,9.0,0.0,9.0,0.0,128.0,57.0,1.0,4.0,1123.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1598.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,556.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,57.0,1.0,4.0,1184.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1598.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,21.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,57.0,1.0,4.0,1184.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1595.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,556.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,216.0,9.0,4.0,285.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,341.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,555.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,249.0,5.0,4.0,179.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,333.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,466.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,219.0,12.0,4.0,1487.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,332.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,322.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,219.0,12.0,4.0,1487.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,332.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,65.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,219.0,12.0,4.0,1487.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1643.0,162.02877697841726,16.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,74.0,15.0,4.0,1211.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1590.0,162.02877697841726,3.0,9.0,0.0,11.0,8.0,556.0,127.0,2010.0,9.0,0.0,9.0,0.0,69.0,155.0,1.0,4.0,1.0,11.0,84.0,16.0,4.0,61.0,18.0,7.0,63.0,1.0
36.0,211.0,162.02877697841726,3.0,9.0,0.0,2.0,8.0,492.0,48.0,2010.0,9.0,0.0,9.0,0.0,99.0,146.0,1.0,4.0,741.0,11.0,20.0,27.0,4.0,61.0,18.0,7.0,72.0,1.0
36.0,211.0,162.02877697841726,3.0,9.0,0.0,2.0,8.0,492.0,48.0,2010.0,9.0,0.0,9.0,0.0,99.0,146.0,1.0,4.0,741.0,11.0,20.0,27.0,4.0,61.0,18.0,7.0,10.0,1.0
36.0,272.0,162.02877697841726,13.0,4.0,0.0,2.0,8.0,522.0,125.0,2010.0,9.0,0.0,9.0,0.0,128.0,154.0,1.0,4.0,21.0,11.0,23.0,16.0,4.0,19.0,18.0,2.0,33.0,1.0
36.0,262.0,162.02877697841726,16.0,4.0,0.0,2.0,8.0,526.0,90.0,2010.0,9.0,0.0,9.0,0.0,128.0,130.0,1.0,4.0,1520.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1642.0,162.02877697841726,16.0,4.0,0.0,2.0,8.0,529.0,90.0,2010.0,9.0,0.0,9.0,0.0,128.0,130.0,1.0,4.0,1520.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,374.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,410.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,0.0,12.0,4.0,202.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,374.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,250.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,0.0,12.0,4.0,202.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,355.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,564.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,247.0,12.0,4.0,219.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1616.0,162.02877697841726,16.0,4.0,0.0,8.0,8.0,556.0,90.0,2010.0,9.0,0.0,9.0,0.0,128.0,130.0,1.0,4.0,1285.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1603.0,162.02877697841726,16.0,4.0,0.0,8.0,8.0,556.0,13.0,2010.0,9.0,0.0,9.0,0.0,128.0,57.0,1.0,4.0,1172.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,285.0,162.02877697841726,16.0,9.0,0.0,2.0,8.0,526.0,18.0,2010.0,9.0,0.0,9.0,0.0,128.0,145.0,1.0,4.0,991.0,11.0,20.0,27.0,4.0,7.0,18.0,4.0,72.0,1.0
36.0,285.0,162.02877697841726,16.0,9.0,0.0,2.0,8.0,526.0,18.0,2010.0,9.0,0.0,9.0,0.0,128.0,145.0,1.0,4.0,991.0,11.0,20.0,27.0,4.0,7.0,18.0,4.0,8.0,1.0
36.0,284.0,162.02877697841726,16.0,9.0,0.0,11.0,8.0,526.0,118.0,2010.0,9.0,0.0,9.0,0.0,128.0,145.0,1.0,4.0,991.0,11.0,20.0,27.0,4.0,7.0,18.0,4.0,72.0,1.0
36.0,284.0,162.02877697841726,16.0,9.0,0.0,11.0,8.0,526.0,118.0,2010.0,9.0,0.0,9.0,0.0,128.0,145.0,1.0,4.0,991.0,11.0,20.0,27.0,4.0,7.0,18.0,4.0,8.0,1.0
36.0,1640.0,162.02877697841726,13.0,4.0,0.0,8.0,8.0,492.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,41.0,15.0,4.0,1398.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,995.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,507.0,118.0,2010.0,9.0,0.0,9.0,0.0,76.0,132.0,9.0,4.0,1281.0,11.0,15.0,32.0,4.0,10.0,18.0,2.0,34.0,1.0
36.0,1620.0,162.02877697841726,16.0,4.0,0.0,2.0,8.0,556.0,90.0,2010.0,9.0,0.0,9.0,0.0,128.0,128.0,1.0,4.0,1285.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1619.0,162.02877697841726,16.0,4.0,0.0,2.0,8.0,556.0,90.0,2010.0,9.0,0.0,9.0,0.0,128.0,130.0,1.0,4.0,1273.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1618.0,162.02877697841726,16.0,4.0,0.0,2.0,8.0,556.0,90.0,2010.0,9.0,0.0,9.0,0.0,128.0,130.0,1.0,4.0,1285.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1611.0,162.02877697841726,16.0,4.0,0.0,8.0,8.0,433.0,90.0,2010.0,9.0,0.0,9.0,0.0,128.0,128.0,1.0,4.0,1288.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1610.0,162.02877697841726,16.0,4.0,0.0,8.0,8.0,433.0,90.0,2010.0,9.0,0.0,9.0,0.0,128.0,130.0,1.0,4.0,1285.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1630.0,162.02877697841726,16.0,4.0,0.0,2.0,8.0,556.0,90.0,2010.0,9.0,0.0,9.0,0.0,128.0,130.0,1.0,4.0,1254.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1593.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,556.0,3.0,2010.0,9.0,0.0,9.0,0.0,128.0,228.0,9.0,4.0,1090.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,619.0,162.02877697841726,16.0,4.0,0.0,11.0,8.0,526.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,122.0,1.0,4.0,363.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,442.0,162.02877697841726,16.0,4.0,0.0,8.0,8.0,556.0,3.0,2010.0,9.0,0.0,9.0,0.0,128.0,20.0,9.0,4.0,1478.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,367.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,341.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,228.0,9.0,4.0,35.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,367.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,37.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,228.0,9.0,4.0,35.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,367.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,118.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,228.0,9.0,4.0,35.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,363.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,219.0,9.0,4.0,364.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,349.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,364.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,247.0,12.0,4.0,219.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,349.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,37.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,247.0,12.0,4.0,219.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,349.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,106.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,247.0,12.0,4.0,219.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,277.0,162.02877697841726,16.0,9.0,0.0,2.0,8.0,526.0,104.0,2010.0,9.0,0.0,9.0,0.0,128.0,122.0,1.0,4.0,954.0,11.0,84.0,16.0,4.0,19.0,18.0,4.0,63.0,1.0
36.0,276.0,162.02877697841726,14.0,4.0,0.0,2.0,8.0,526.0,35.0,2010.0,9.0,0.0,9.0,0.0,128.0,122.0,1.0,4.0,953.0,11.0,84.0,16.0,4.0,7.0,18.0,2.0,63.0,1.0
36.0,271.0,162.02877697841726,13.0,4.0,0.0,2.0,8.0,456.0,65.0,2010.0,9.0,0.0,9.0,0.0,128.0,154.0,1.0,4.0,21.0,11.0,23.0,16.0,4.0,19.0,18.0,2.0,33.0,1.0
36.0,1609.0,162.02877697841726,16.0,4.0,0.0,8.0,8.0,556.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,57.0,15.0,4.0,1215.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1609.0,162.02877697841726,16.0,4.0,0.0,8.0,8.0,37.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,57.0,15.0,4.0,1215.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1608.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,556.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,57.0,15.0,4.0,1215.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1608.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,37.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,57.0,15.0,4.0,1215.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,404.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,219.0,9.0,4.0,35.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1513.0,162.02877697841726,15.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,45.0,15.0,4.0,1321.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1512.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,45.0,9.0,4.0,1321.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1511.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,45.0,9.0,4.0,1321.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1483.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,556.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,248.0,12.0,4.0,277.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,618.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,552.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,228.0,15.0,4.0,697.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,616.0,162.02877697841726,16.0,4.0,0.0,8.0,8.0,570.0,35.0,2010.0,9.0,0.0,9.0,0.0,128.0,84.0,9.0,4.0,350.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,615.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,329.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,96.0,15.0,4.0,696.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,615.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,293.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,96.0,15.0,4.0,696.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1636.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,217.0,9.0,4.0,1389.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,394.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,247.0,9.0,4.0,91.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,392.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,247.0,9.0,4.0,34.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,391.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,247.0,9.0,4.0,362.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,390.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,247.0,9.0,4.0,62.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,379.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,20.0,2010.0,9.0,0.0,9.0,0.0,128.0,247.0,12.0,4.0,282.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1631.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,213.0,9.0,4.0,1208.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1635.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,333.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,210.0,9.0,4.0,1134.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,294.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,35.0,2010.0,9.0,0.0,9.0,0.0,128.0,169.0,5.0,4.0,1504.0,11.0,35.0,16.0,4.0,19.0,16.0,2.0,63.0,1.0
36.0,1629.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,213.0,9.0,4.0,1208.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,292.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,35.0,2010.0,9.0,0.0,9.0,0.0,128.0,169.0,4.0,4.0,1506.0,11.0,35.0,16.0,4.0,19.0,16.0,2.0,63.0,1.0
36.0,1542.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,55.0,9.0,4.0,870.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1541.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,556.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,182.0,5.0,4.0,869.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1540.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,556.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,247.0,12.0,4.0,901.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1537.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,359.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,247.0,5.0,4.0,828.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1537.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,140.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,247.0,5.0,4.0,828.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1537.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,102.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,247.0,5.0,4.0,828.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1536.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,556.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,247.0,12.0,4.0,276.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,293.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,320.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,150.0,5.0,4.0,1364.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,293.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,7.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,150.0,5.0,4.0,1364.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1587.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,51.0,12.0,4.0,1115.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1634.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,333.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,210.0,9.0,4.0,1134.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1617.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,333.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,210.0,12.0,4.0,1115.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1481.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,386.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,139.0,12.0,4.0,902.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1481.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,285.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,139.0,12.0,4.0,902.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1481.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,284.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,139.0,12.0,4.0,902.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,260.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,333.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,154.0,12.0,4.0,1507.0,0.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1974.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,382.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,213.0,12.0,4.0,1095.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1974.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,132.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,213.0,12.0,4.0,1095.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1974.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,233.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,213.0,12.0,4.0,1095.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1538.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,333.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,218.0,12.0,4.0,902.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1605.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,333.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,219.0,12.0,4.0,959.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1544.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,333.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,182.0,12.0,4.0,901.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1543.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,333.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,182.0,12.0,4.0,901.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1615.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,333.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,247.0,12.0,4.0,1115.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1614.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,333.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,219.0,12.0,4.0,1115.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1464.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,178.0,12.0,4.0,1403.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1467.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,178.0,12.0,4.0,1503.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1468.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,139.0,12.0,4.0,1503.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1466.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,139.0,12.0,4.0,1503.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1465.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,139.0,12.0,4.0,1503.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1452.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,179.0,12.0,4.0,974.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1865.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,208.0,12.0,4.0,896.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1864.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,208.0,12.0,4.0,896.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,942.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,206.0,12.0,4.0,968.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,946.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,208.0,12.0,4.0,968.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,952.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,208.0,12.0,4.0,968.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,955.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,207.0,12.0,4.0,968.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,957.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,207.0,12.0,4.0,968.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,958.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,139.0,12.0,4.0,968.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
36.0,1866.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,333.0,127.0,2010.0,9.0,0.0,9.0,0.0,128.0,139.0,12.0,4.0,969.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
37.0,1099.0,162.02877697841726,16.0,4.0,0.0,11.0,8.0,410.0,90.0,2010.0,9.0,0.0,9.0,0.0,44.0,75.0,1.0,4.0,490.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
37.0,1872.0,162.02877697841726,16.0,7.0,0.0,8.0,8.0,410.0,65.0,2010.0,9.0,0.0,9.0,0.0,52.0,123.0,9.0,4.0,1357.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
37.0,1877.0,162.02877697841726,5.0,3.0,0.0,11.0,8.0,410.0,65.0,2010.0,9.0,0.0,9.0,0.0,70.0,155.0,1.0,4.0,96.0,11.0,84.0,16.0,4.0,65.0,18.0,2.0,63.0,1.0
37.0,1102.0,162.02877697841726,3.0,4.0,0.0,11.0,8.0,410.0,96.0,2010.0,9.0,0.0,9.0,0.0,128.0,124.0,1.0,0.0,59.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
